Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
ORF7A-A549-Nt	NP_001186873.1	SH3GL1	4	4	4.00	1	8|11|0	0.00	0.00	0.00	0.00	0.00	-29.73	0.42	0.54
ORF7A-A549-Nt	NP_001188401.1	CORO7	16	16	16.00	1	29|25|0	0.00	0.00	0.00	0.00	0.00	-74.67	0.59	0.54
ORF7A-A549-Nt	NP_001188406.1	NETO2	17	17	17.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	27.37	170.00	0.00
ORF7A-A549-Nt	NP_001189360.1	PRDX1	24	24	24.00	1	30|22|17	0.00	0.00	0.00	0.00	0.00	-57.33	0.92	0.50
ORF7A-A549-Nt	NP_001904.2	CUX1	6	6	6.00	1	16|11|0	0.00	0.00	0.00	0.00	0.00	-41.51	0.44	0.54
ORF7A-A549-Nt	NP_001193665.1	NSFL1C	6	6	6.00	1	5|11|0	0.00	0.00	0.00	0.00	0.00	-19.80	0.75	0.39
ORF7A-A549-Nt	NP_055912.2	CLASP2	3	3	3.00	1	15|8|0	0.00	0.00	0.00	0.00	0.00	-40.08	0.26	0.54
ORF7A-A549-Nt	NP_001196.2	BNIP1	15	15	15.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	24.40	150.00	0.00
ORF7A-A549-Nt	NP_001229268.1	PFKP	5	5	5.00	1	9|8|0	0.00	0.00	0.00	0.00	0.00	-23.75	0.59	0.54
ORF7A-A549-Nt	NP_001229971.1	HLA-C	10	10	10.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	16.79	100.00	0.00
ORF7A-A549-Nt	NP_001230217.1	NECTIN3	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.87	50.00	0.00
ORF7A-A549-Nt	NP_003279.2	TPD52L2	5	5	5.00	1	8|12|0	0.00	0.00	0.00	0.00	0.00	-29.60	0.50	0.54
ORF7A-A549-Nt	NP_001231639.1	GFPT1	2	2	2.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-11.94	0.50	0.54
ORF7A-A549-Nt	NP_001231888.1	FRMD3	8	8	8.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	13.69	80.00	0.00
ORF7A-A549-Nt	NP_001234918.1	MIA2	10	10	10.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	16.80	100.00	0.00
ORF7A-A549-Nt	NP_001239007.1	USP15	6	6	6.00	1	18|16|0	0.00	0.00	0.00	0.00	0.00	-55.76	0.35	0.54
ORF7A-A549-Nt	NP_001240837.1	AKR1C3	25	25	25.00	1	16|24|0	0.00	0.00	0.00	0.00	0.00	-34.77	1.25	0.46
ORF7A-A549-Nt	XP_003960901.1	LOC101060798	18	18	18.00	1	13|15|0	0.00	0.00	0.00	0.00	0.00	-23.81	1.29	0.41
ORF7A-A549-Nt	NP_001243241.1	STK3	5	5	5.00	1	13|12|0	0.00	0.00	0.00	0.00	0.00	-39.65	0.40	0.54
ORF7A-A549-Nt	NP_001245259.1	EPB41L1	13	13	13.00	1	37|39|0	0.00	0.00	0.00	0.00	0.00	-125.66	0.34	0.54
ORF7A-A549-Nt	NP_001186317.1	EPB41L2	6	6	6.00	1	31|28|0	0.00	0.00	0.00	0.00	0.00	-108.45	0.20	0.54
ORF7A-A549-Nt	NP_001245308.1	SLC4A7	44	44	44.00	1	6|3|0	1.00	1.00	1.00	1.00	1.00	37.45	9.78	0.00
ORF7A-A549-Nt	NP_001245380.1	PKMYT1	22	22	22.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	34.74	220.00	0.00
ORF7A-A549-Nt	NP_001247440.1	MGST1	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.88	50.00	0.00
ORF7A-A549-Nt	NP_001248356.1	LPIN1	13	13	13.00	1	3|4|0	0.99	0.99	0.99	0.99	0.99	4.54	3.71	0.00
ORF7A-A549-Nt	NP_001252518.1	RTN3	9	9	9.00	1	3|3|0	0.79	0.79	0.79	0.79	0.79	1.33	3.00	0.01
ORF7A-A549-Nt	NP_001257624.1	ARHGAP12	13	13	13.00	1	12|12|0	0.00	0.00	0.00	0.00	0.00	-23.94	1.08	0.41
ORF7A-A549-Nt	NP_001257904.1	IST1	16	16	16.00	1	13|16|0	0.00	0.00	0.00	0.00	0.00	-28.38	1.10	0.44
ORF7A-A549-Nt	NP_001258664.1	COPZ1	7	7	7.00	1	0|3|0	0.87	0.87	0.87	0.87	0.87	1.87	4.67	0.01
ORF7A-A549-Nt	NP_003655.3	AP3B1	16	16	16.00	1	31|29|0	0.00	0.00	0.00	0.00	0.00	-86.46	0.53	0.54
ORF7A-A549-Nt	NP_001258898.1	HSP90AB1	47	47	47.00	1	33|33|5	0.00	0.00	0.00	0.00	0.00	-48.90	1.42	0.49
ORF7A-A549-Nt	NP_001017963.2	HSP90AA1	34	34	34.00	1	23|21|0	0.00	0.00	0.00	0.00	0.00	-28.94	1.55	0.44
ORF7A-A549-Nt	NP_003290.1	HSP90B1	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.22	40.00	0.00
ORF7A-A549-Nt	NP_001258928.1	DOCK7	9	9	9.00	1	22|12|0	0.00	0.00	0.00	0.00	0.00	-48.75	0.53	0.54
ORF7A-A549-Nt	NP_001186704.1	CPD	16	16	16.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	25.88	160.00	0.00
ORF7A-A549-Nt	NP_001316.1	CSTF2	5	5	5.00	1	29|28|0	0.00	0.00	0.00	0.00	0.00	-107.14	0.18	0.54
ORF7A-A549-Nt	NP_001329.1	CXADR	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.18	40.00	0.00
ORF7A-A549-Nt	NP_001393.1	EEF1A1	25	25	25.00	1	19|21|19	0.00	0.00	0.00	0.00	0.00	-34.71	1.25	0.46
ORF7A-A549-Nt	NP_001419.1	ENO1	3	3	3.00	1	9|10|0	0.00	0.00	0.00	0.00	0.00	-31.93	0.32	0.54
ORF7A-A549-Nt	NP_001457.1	FZD2	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.18	40.00	0.00
ORF7A-A549-Nt	NP_001485.2	GDI2	3	3	3.00	1	0|2|0	0.57	0.57	0.57	0.57	0.57	0.27	3.00	0.02
ORF7A-A549-Nt	NP_001184044.1	GCLC	24	24	24.00	1	6|8|0	1.00	1.00	1.00	1.00	1.00	7.11	3.43	0.00
ORF7A-A549-Nt	NP_001611.1	AHNAK	289	289	289.00	1	1093|916|0	0.00	0.00	0.00	0.00	0.00	-inf	0.29	0.54
ORF7A-A549-Nt	NP_001619.1	AKR1B1	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF7A-A549-Nt	NP_001627.2	SLC25A6	16	16	16.00	1	2|0|0	1.00	1.00	1.00	1.00	1.00	8.71	16.00	0.00
ORF7A-A549-Nt	NP_001143.2	SLC25A5	13	13	13.00	1	0|4|0	0.96	0.96	0.96	0.96	0.96	3.16	6.50	0.01
ORF7A-A549-Nt	NP_001645.1	ARAF	8	8	8.00	1	6|8|0	0.00	0.00	0.00	0.00	0.00	-13.54	1.14	0.33
ORF7A-A549-Nt	NP_004324.2	BRAF	5	5	5.00	1	5|8|0	0.00	0.00	0.00	0.00	0.00	-16.21	0.77	0.36
ORF7A-A549-Nt	NP_001646.2	ARCN1	55	55	55.00	1	19|16|0	1.00	1.00	1.00	1.00	1.00	12.42	3.14	0.00
ORF7A-A549-Nt	NP_001658.2	ARL2	4	4	4.00	1	6|8|0	0.00	0.00	0.00	0.00	0.00	-19.81	0.57	0.54
ORF7A-A549-Nt	NP_001672.1	ATP2A2	107	107	107.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	156.30	1070.00	0.00
ORF7A-A549-Nt	NP_001001323.1	ATP2B1	23	23	23.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	36.22	230.00	0.00
ORF7A-A549-Nt	NP_001734.1	CALM2	3	3	3.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-10.23	0.75	0.28
ORF7A-A549-Nt	NP_001744.2	CAV1	14	14	14.00	1	4|5|0	0.94	0.94	0.95	0.95	0.95	2.85	3.11	0.01
ORF7A-A549-Nt	NP_001753.1	CCT6A	31	31	31.00	1	22|30|0	0.00	0.00	0.00	0.00	0.00	-47.20	1.19	0.49
ORF7A-A549-Nt	NP_001812.2	CHML	10	10	10.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	16.79	100.00	0.00
ORF7A-A549-Nt	NP_001896.2	CTPS1	6	6	6.00	1	13|15|0	0.00	0.00	0.00	0.00	0.00	-43.49	0.43	0.54
ORF7A-A549-Nt	NP_001905.1	CYB5A	10	10	10.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	16.80	100.00	0.00
ORF7A-A549-Nt	NP_001952.1	EEF2	33	33	33.00	1	29|40|0	0.00	0.00	0.00	0.00	0.00	-74.00	0.96	0.51
ORF7A-A549-Nt	NP_001972.1	EPS15	3	3	3.00	1	8|10|0	0.00	0.00	0.00	0.00	0.00	-29.92	0.33	0.54
ORF7A-A549-Nt	NP_002127.1	HNRNPA1	14	14	14.00	1	16|32|0	0.00	0.00	0.00	0.00	0.00	-65.97	0.58	0.54
ORF7A-A549-Nt	NP_002148.1	HSPE1	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.46	30.00	0.00
ORF7A-A549-Nt	NP_002202.2	ITGB1	107	107	107.00	1	15|14|0	1.00	1.00	1.00	1.00	1.00	77.98	7.38	0.00
ORF7A-A549-Nt	NP_002221.1	JUP	4	4	4.00	1	17|16|0	0.00	0.00	0.00	0.00	0.00	-58.69	0.24	0.54
ORF7A-A549-Nt	NP_002258.2	KPNA3	8	8	8.00	1	6|12|0	0.00	0.00	0.00	0.00	0.00	-20.35	0.89	0.39
ORF7A-A549-Nt	NP_002261.3	TNPO1	56	56	56.00	1	39|37|0	0.00	0.00	0.00	0.00	0.00	-53.79	1.47	0.50
ORF7A-A549-Nt	NP_002346.1	M6PR	7	7	7.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	12.10	70.00	0.00
ORF7A-A549-Nt	NP_001127836.1	MAP4	148	148	148.00	1	303|277|0	0.00	0.00	0.00	0.00	0.00	-inf	0.51	0.54
ORF7A-A549-Nt	NP_002464.1	MYH9	20	20	20.00	1	120|93|0	0.00	0.00	0.00	0.00	0.00	-396.70	0.19	0.54
ORF7A-A549-Nt	NP_001032827.1	NPM1	5	5	5.00	1	18|15|0	0.00	0.00	0.00	0.00	0.00	-55.86	0.30	0.54
ORF7A-A549-Nt	NP_002559.2	PABPC1	6	6	6.00	1	19|18|0	0.00	0.00	0.00	0.00	0.00	-61.92	0.32	0.54
ORF7A-A549-Nt	NP_002568.2	PAK2	45	45	45.00	1	48|53|0	0.00	0.00	0.00	0.00	0.00	-113.40	0.89	0.52
ORF7A-A549-Nt	NP_002645.3	PKM	63	63	63.00	1	26|39|39	0.00	0.00	0.00	0.00	0.00	-47.59	1.62	0.49
ORF7A-A549-Nt	NP_002794.1	PSMC2	7	7	7.00	1	6|11|0	0.00	0.00	0.00	0.00	0.00	-20.25	0.82	0.39
ORF7A-A549-Nt	NP_002819.2	PTPN2	18	18	18.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	28.85	180.00	0.00
ORF7A-A549-Nt	NP_002968.1	SCN9A	12	12	12.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	19.85	120.00	0.00
ORF7A-A549-Nt	NP_003082.1	SNRPB	11	11	11.00	1	14|19|0	0.00	0.00	0.00	0.00	0.00	-43.48	0.67	0.54
ORF7A-A549-Nt	NP_003090.2	SNX1	14	14	14.00	1	21|24|0	0.00	0.00	0.00	0.00	0.00	-61.00	0.62	0.54
ORF7A-A549-Nt	NP_003092.4	SOAT1	21	21	21.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	33.28	210.00	0.00
ORF7A-A549-Nt	NP_003127.1	SRP54	70	70	70.00	1	36|43|0	0.00	0.00	0.00	0.00	0.00	-39.85	1.77	0.47
ORF7A-A549-Nt	NP_003130.2	SRPRA	133	133	133.00	1	21|23|0	1.00	1.00	1.00	1.00	1.00	85.03	6.05	0.00
ORF7A-A549-Nt	NP_003155.2	STX5	45	45	45.00	1	4|4|0	1.00	1.00	1.00	1.00	1.00	40.86	11.25	0.00
ORF7A-A549-Nt	NP_003196.1	TCF12	3	3	3.00	1	20|22|0	0.00	0.00	0.00	0.00	0.00	-80.97	0.14	0.54
ORF7A-A549-Nt	NP_003248.3	TJP1	41	41	41.00	1	129|105|0	0.00	0.00	0.00	0.00	0.00	-384.21	0.35	0.54
ORF7A-A549-Nt	NP_001231867.1	TXN	26	26	26.00	1	17|24|0	0.00	0.00	0.00	0.00	0.00	-35.08	1.27	0.46
ORF7A-A549-Nt	NP_003464.1	STAM	2	2	2.00	1	7|11|0	0.00	0.00	0.00	0.00	0.00	-32.43	0.22	0.54
ORF7A-A549-Nt	NP_003477.4	SLC7A5	11	11	11.00	1	2|0|0	1.00	1.00	1.00	1.00	1.00	5.67	11.00	0.00
ORF7A-A549-Nt	NP_003478.1	TAF15	5	5	5.00	1	10|13|0	0.00	0.00	0.00	0.00	0.00	-35.62	0.43	0.54
ORF7A-A549-Nt	NP_003555.1	TAGLN2	55	55	55.00	1	52|55|0	0.00	0.00	0.00	0.00	0.00	-109.22	1.03	0.52
ORF7A-A549-Nt	NP_001153101.1	SLC27A2	9	9	9.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	15.26	90.00	0.00
ORF7A-A549-Nt	NP_003777.2	ABCC3	18	18	18.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	28.85	180.00	0.00
ORF7A-A549-Nt	NP_003786.1	SNX3	7	7	7.00	1	0|2|0	0.96	0.96	0.96	0.96	0.96	3.15	7.00	0.01
ORF7A-A549-Nt	NP_003787.2	URI1	2	2	2.00	1	11|16|0	0.00	0.00	0.00	0.00	0.00	-51.69	0.15	0.54
ORF7A-A549-Nt	NP_001171559.1	SYNJ2	29	29	29.00	1	52|45|0	0.00	0.00	0.00	0.00	0.00	-133.48	0.60	0.54
ORF7A-A549-Nt	NP_003891.1	SQSTM1	51	51	51.00	1	18|17|0	1.00	1.00	1.00	1.00	1.00	7.64	2.91	0.00
ORF7A-A549-Nt	NP_003962.3	SPAG9	70	70	70.00	1	73|78|0	0.00	0.00	0.00	0.00	0.00	-165.21	0.93	0.53
ORF7A-A549-Nt	NP_001035529.1	MAPK8IP3	9	9	9.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	15.24	90.00	0.00
ORF7A-A549-Nt	NP_003990.1	OSMR	17	17	17.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	27.37	170.00	0.00
ORF7A-A549-Nt	NP_004090.4	STOM	21	21	21.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	33.30	210.00	0.00
ORF7A-A549-Nt	NP_004152.1	RAB1A	19	19	19.00	1	0|4|0	0.99	0.99	0.99	0.99	0.99	4.83	9.50	0.00
ORF7A-A549-Nt	NP_057215.3	RAB10	23	23	23.00	1	3|5|0	1.00	1.00	1.00	1.00	1.00	14.10	5.75	0.00
ORF7A-A549-Nt	NP_112243.1	RAB1B	14	14	14.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	22.94	140.00	0.00
ORF7A-A549-Nt	NP_002861.1	RAB13	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.50	60.00	0.00
ORF7A-A549-Nt	NP_112586.1	RAB33B	4	4	4.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	7.18	40.00	0.00
ORF7A-A549-Nt	NP_004209.2	RAB11B	15	15	15.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	24.39	150.00	0.00
ORF7A-A549-Nt	NP_004278.2	GOSR2	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.51	60.00	0.00
ORF7A-A549-Nt	NP_004359.1	CNN2	8	8	8.00	1	11|16|0	0.00	0.00	0.00	0.00	0.00	-37.47	0.59	0.54
ORF7A-A549-Nt	NP_001830.1	CNN3	2	2	2.00	1	0|7|0	0.00	0.00	0.00	0.00	0.00	-9.32	0.57	0.54
ORF7A-A549-Nt	NP_004422.2	EPHA2	10	10	10.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	16.81	100.00	0.00
ORF7A-A549-Nt	NP_004448.2	ACSL3	48	48	48.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	72.35	480.00	0.00
ORF7A-A549-Nt	NP_004512.1	KIF5B	11	11	11.00	1	25|20|0	0.00	0.00	0.00	0.00	0.00	-66.94	0.49	0.54
ORF7A-A549-Nt	NP_004588.1	SNRPD2	4	4	4.00	1	10|14|0	0.00	0.00	0.00	0.00	0.00	-39.90	0.33	0.54
ORF7A-A549-Nt	NP_004593.2	STAU1	24	24	24.00	1	24|36|0	0.00	0.00	0.00	0.00	0.00	-71.46	0.80	0.51
ORF7A-A549-Nt	NP_004604.2	TGM2	7	7	7.00	1	7|9|0	0.00	0.00	0.00	0.00	0.00	-18.53	0.88	0.38
ORF7A-A549-Nt	NP_004729.1	VAPB	36	36	36.00	1	0|3|0	1.00	1.00	1.00	1.00	1.00	12.22	24.00	0.00
ORF7A-A549-Nt	NP_004810.2	SYMPK	20	20	20.00	1	124|106|0	0.00	0.00	0.00	0.00	0.00	-433.90	0.17	0.54
ORF7A-A549-Nt	NP_004850.1	CLTC	40	40	40.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	60.93	400.00	0.00
ORF7A-A549-Nt	NP_004870.3	EI24	12	12	12.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	19.86	120.00	0.00
ORF7A-A549-Nt	NP_001193469.1	CAPZB	4	4	4.00	1	7|13|0	0.00	0.00	0.00	0.00	0.00	-31.52	0.40	0.54
ORF7A-A549-Nt	NP_001181875.1	EIF4G1	28	28	28.00	1	51|46|0	0.00	0.00	0.00	0.00	0.00	-135.39	0.58	0.54
ORF7A-A549-Nt	NP_001185730.1	EIF4G3	8	8	8.00	1	14|13|0	0.00	0.00	0.00	0.00	0.00	-37.48	0.59	0.54
ORF7A-A549-Nt	NP_004989.2	MYO1E	8	8	8.00	1	20|17|0	0.00	0.00	0.00	0.00	0.00	-57.32	0.43	0.54
ORF7A-A549-Nt	NP_005013.1	PFN1	11	11	11.00	1	8|6|8	0.00	0.00	0.00	0.00	0.00	-12.79	1.38	0.32
ORF7A-A549-Nt	NP_005219.2	EGFR	45	45	45.00	1	17|17|0	0.86	0.86	0.89	0.89	0.89	2.11	2.65	0.01
ORF7A-A549-Nt	NP_001005862.1	ERBB2	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.90	50.00	0.00
ORF7A-A549-Nt	NP_005222.2	CTTN	91	91	91.00	1	87|95|0	0.00	0.00	0.00	0.00	0.00	-189.22	1.00	0.53
ORF7A-A549-Nt	NP_005236.2	FAT1	20	20	20.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	31.79	200.00	0.00
ORF7A-A549-Nt	NP_005310.1	H1-2	2	2	2.00	1	0|0|6	0.00	0.00	0.00	0.00	0.00	-7.37	0.67	0.54
ORF7A-A549-Nt	NP_005327.1	HDLBP	19	19	19.00	1	50|45|0	0.00	0.00	0.00	0.00	0.00	-150.49	0.40	0.54
ORF7A-A549-Nt	NP_005338.1	HSPA5	172	172	172.00	1	24|25|0	1.00	1.00	1.00	1.00	1.00	121.60	7.02	0.00
ORF7A-A549-Nt	NP_005408.1	SRC	23	23	23.00	1	0|3|0	1.00	1.00	1.00	1.00	1.00	7.93	15.33	0.00
ORF7A-A549-Nt	NP_000236.2	MET	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.50	60.00	0.00
ORF7A-A549-Nt	NP_001076428.1	SCARB1	41	41	41.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	62.30	410.00	0.00
ORF7A-A549-Nt	NP_005498.1	CFL1	7	7	7.00	1	2|4|0	0.23	0.23	0.24	0.24	0.24	-1.15	2.33	0.07
ORF7A-A549-Nt	NP_001011546.1	DSTN	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.86	50.00	0.00
ORF7A-A549-Nt	NP_005522.2	IFI16	57	57	57.00	1	31|38|0	0.00	0.00	0.00	0.00	0.00	-40.44	1.65	0.47
ORF7A-A549-Nt	NP_005564.1	LMNB1	41	41	41.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	62.31	410.00	0.00
ORF7A-A549-Nt	NP_005581.2	MRE11	6	6	6.00	1	19|20|0	0.00	0.00	0.00	0.00	0.00	-66.12	0.31	0.54
ORF7A-A549-Nt	NP_005619.1	SLC1A5	14	14	14.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	22.87	140.00	0.00
ORF7A-A549-Nt	NP_005836.2	ABCC4	22	22	22.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	34.73	220.00	0.00
ORF7A-A549-Nt	NP_005886.2	GOLGA3	36	36	36.00	1	63|37|0	0.00	0.00	0.00	0.00	0.00	-125.54	0.72	0.53
ORF7A-A549-Nt	NP_005900.2	MAP1B	168	168	168.00	1	268|218|0	0.00	0.00	0.00	0.00	0.00	-624.64	0.69	0.54
ORF7A-A549-Nt	NP_005989.3	CCT3	17	17	17.00	1	15|13|0	0.00	0.00	0.00	0.00	0.00	-25.19	1.21	0.42
ORF7A-A549-Nt	NP_006010.2	TCIRG1	25	25	25.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	39.13	250.00	0.00
ORF7A-A549-Nt	NP_006058.1	EMC8	11	11	11.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	18.34	110.00	0.00
ORF7A-A549-Nt	NP_006059.2	TLR6	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.50	60.00	0.00
ORF7A-A549-Nt	NP_006112.3	KRT1	115	115	115.00	1	76|30|105	0.00	0.00	0.00	0.00	0.00	-154.23	1.27	0.53
ORF7A-A549-Nt	NP_001243211.1	KRT8	111	111	111.00	1	90|106|0	0.00	0.00	0.00	0.00	0.00	-185.03	1.13	0.53
ORF7A-A549-Nt	NP_003371.2	VIM	134	134	134.00	1	157|151|0	0.00	0.00	0.00	0.00	0.00	-350.04	0.87	0.54
ORF7A-A549-Nt	NP_005547.3	KRT7	68	68	68.00	1	53|58|0	0.00	0.00	0.00	0.00	0.00	-97.70	1.23	0.52
ORF7A-A549-Nt	NP_000414.2	KRT2	38	38	38.00	1	44|13|100	0.00	0.00	0.00	0.00	0.00	-206.65	0.53	0.54
ORF7A-A549-Nt	NP_002272.2	KRT81	47	47	47.00	1	34|24|7	0.00	0.00	0.00	0.00	0.00	-36.24	1.62	0.46
ORF7A-A549-Nt	NP_005545.1	KRT6A	25	25	25.00	1	17|0|0	0.18	0.18	0.18	0.18	0.18	-1.50	2.94	0.07
ORF7A-A549-Nt	NP_000415.2	KRT5	24	24	24.00	1	12|0|13	0.00	0.00	0.00	0.00	0.00	-10.44	1.92	0.29
ORF7A-A549-Nt	NP_006127.1	CAPZA2	3	3	3.00	1	0|5|0	0.02	0.02	0.02	0.02	0.02	-4.18	1.20	0.14
ORF7A-A549-Nt	NP_006139.1	LASP1	31	31	31.00	1	27|28|0	0.00	0.00	0.00	0.00	0.00	-52.48	1.13	0.50
ORF7A-A549-Nt	NP_001177725.1	NCK1	6	6	6.00	1	5|6|0	0.00	0.00	0.00	0.00	0.00	-11.14	1.09	0.30
ORF7A-A549-Nt	NP_006187.2	PCBP1	25	25	25.00	1	33|36|0	0.00	0.00	0.00	0.00	0.00	-86.99	0.72	0.52
ORF7A-A549-Nt	NP_001092090.1	PCBP2	17	17	17.00	1	15|20|0	0.00	0.00	0.00	0.00	0.00	-37.50	0.97	0.46
ORF7A-A549-Nt	NP_006258.3	RANBP2	46	46	46.00	1	101|69|0	0.00	0.00	0.00	0.00	0.00	-242.48	0.54	0.54
ORF7A-A549-Nt	NP_006274.2	TACC1	96	96	96.00	1	16|25|0	1.00	1.00	1.00	1.00	1.00	25.21	4.68	0.00
ORF7A-A549-Nt	NP_006406.1	SPTLC1	26	26	26.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	40.59	260.00	0.00
ORF7A-A549-Nt	NP_001185771.1	CCT2	10	10	10.00	1	26|27|0	0.00	0.00	0.00	0.00	0.00	-85.30	0.38	0.54
ORF7A-A549-Nt	NP_006448.4	PDLIM5	16	16	16.00	1	20|21|0	0.00	0.00	0.00	0.00	0.00	-49.91	0.78	0.49
ORF7A-A549-Nt	NP_006588.1	HSPA8	171	171	171.00	1	61|72|29	0.88	0.88	0.89	0.89	0.89	2.09	2.57	0.01
ORF7A-A549-Nt	NP_005336.3	HSPA1A	104	104	104.00	1	24|27|0	1.00	1.00	1.00	1.00	1.00	45.51	4.08	0.00
ORF7A-A549-Nt	NP_068814.2	HSPA2	76	76	76.00	1	24|29|0	1.00	1.00	1.00	1.00	1.00	10.23	2.87	0.00
ORF7A-A549-Nt	NP_005518.3	HSPA1L	52	52	52.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	78.07	520.00	0.00
ORF7A-A549-Nt	NP_006612.2	AHCYL1	17	17	17.00	1	7|10|0	0.00	0.00	0.00	0.00	0.00	-6.32	2.00	0.20
ORF7A-A549-Nt	NP_006635.2	HSPH1	38	38	38.00	1	31|28|0	0.00	0.00	0.00	0.00	0.00	-49.52	1.29	0.49
ORF7A-A549-Nt	NP_006729.4	AKAP13	14	14	14.00	1	60|52|0	0.00	0.00	0.00	0.00	0.00	-198.65	0.25	0.54
ORF7A-A549-Nt	NP_006786.2	EHD1	19	19	19.00	1	19|20|0	0.00	0.00	0.00	0.00	0.00	-41.67	0.97	0.47
ORF7A-A549-Nt	NP_006819.2	ASCC3	91	91	91.00	1	85|75|0	0.00	0.00	0.00	0.00	0.00	-150.59	1.14	0.53
ORF7A-A549-Nt	NP_008878.3	SRP72	30	30	30.00	1	4|4|0	1.00	1.00	1.00	1.00	1.00	22.15	7.50	0.00
ORF7A-A549-Nt	NP_008988.2	ZWINT	6	6	6.00	1	4|9|0	0.00	0.00	0.00	0.00	0.00	-14.51	0.92	0.34
ORF7A-A549-Nt	NP_009057.1	VCP	53	53	53.00	1	14|15|0	1.00	1.00	1.00	1.00	1.00	19.03	3.66	0.00
ORF7A-A549-Nt	NP_009178.3	SYNRG	98	98	98.00	1	102|101|0	0.00	0.00	0.00	0.00	0.00	-216.12	0.97	0.53
ORF7A-A549-Nt	NP_009225.1	BRCA1	6	6	6.00	1	27|20|0	0.00	0.00	0.00	0.00	0.00	-82.98	0.26	0.54
ORF7A-A549-Nt	NP_031373.2	AP4E1	21	21	21.00	1	32|21|0	0.00	0.00	0.00	0.00	0.00	-63.59	0.79	0.51
ORF7A-A549-Nt	NP_036365.1	RAB3GAP1	35	35	35.00	1	0|2|0	1.00	1.00	1.00	1.00	1.00	19.62	35.00	0.00
ORF7A-A549-Nt	NP_036546.2	RAB3GAP2	103	103	103.00	1	37|25|0	1.00	1.00	1.00	1.00	1.00	8.10	3.32	0.00
ORF7A-A549-Nt	NP_036565.2	SF3B1	23	23	23.00	1	129|130|0	0.00	0.00	0.00	0.00	0.00	-487.16	0.18	0.54
ORF7A-A549-Nt	NP_037522.1	CEMIP2	61	61	61.00	1	6|8|0	1.00	1.00	1.00	1.00	1.00	48.85	8.71	0.00
