Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
ORF6-A549-Nt	NP_000009.1	ACADVL	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF6-A549-Nt	NP_001180298.1	DIDO1	2	2	2.00	1	26|13|0	0.00	0.00	0.00	0.00	0.00	-77.16	0.10	0.54
ORF6-A549-Nt	NP_001245237.1	NOP2	2	2	2.00	1	9|4|0	0.00	0.00	0.00	0.00	0.00	-21.80	0.31	0.54
ORF6-A549-Nt	NP_001005360.1	DNM2	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.45	30.00	0.00
ORF6-A549-Nt	NP_001021.1	RPS27	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.46	30.00	0.00
ORF6-A549-Nt	NP_683718.1	SHMT1	5	5	5.00	1	0|3|0	0.68	0.68	0.68	0.68	0.68	0.77	3.33	0.02
ORF6-A549-Nt	NP_001011553.2	SEPTIN7	2	2	2.00	1	11|14|0	0.00	0.00	0.00	0.00	0.00	-47.38	0.16	0.54
ORF6-A549-Nt	NP_001914.3	DDB1	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.46	30.00	0.00
ORF6-A549-Nt	NP_056437.4	CCZ1	2	2	2.00	1	5|7|0	0.00	0.00	0.00	0.00	0.00	-19.95	0.33	0.54
ORF6-A549-Nt	NP_060224.3	UHRF1BP1	4	4	4.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-8.80	1.00	0.25
ORF6-A549-Nt	NP_001272.2	TBCB	3	3	3.00	1	8|11|0	0.00	0.00	0.00	0.00	0.00	-31.99	0.32	0.54
ORF6-A549-Nt	NP_203752.2	TANC1	2	2	2.00	1	12|5|0	0.00	0.00	0.00	0.00	0.00	-29.96	0.24	0.54
ORF6-A549-Nt	NP_001017408.1	GOPC	4	4	4.00	1	0|2|0	0.76	0.76	0.76	0.76	0.76	1.15	4.00	0.01
ORF6-A549-Nt	NP_001036069.1	XRN1	3	3	3.00	1	20|8|0	0.00	0.00	0.00	0.00	0.00	-50.13	0.21	0.54
ORF6-A549-Nt	NP_060672.2	MACO1	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_005742.4	AKAP9	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.86	50.00	0.00
ORF6-A549-Nt	NP_114432.2	BRIP1	2	2	2.00	1	15|7|0	0.00	0.00	0.00	0.00	0.00	-40.51	0.18	0.54
ORF6-A549-Nt	NP_003960.1	UBE2M	2	2	2.00	1	3|6|0	0.00	0.00	0.00	0.00	0.00	-13.94	0.44	0.54
ORF6-A549-Nt	NP_006699.2	GLO1	2	2	2.00	1	9|7|0	0.00	0.00	0.00	0.00	0.00	-28.22	0.25	0.54
ORF6-A549-Nt	NP_060062.1	MED29	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_036228.1	APPL1	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_060230.5	NCAPG2	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_001070910.1	HNRNPC	2	2	2.00	1	4|6|0	0.00	0.00	0.00	0.00	0.00	-15.87	0.40	0.54
ORF6-A549-Nt	NP_001239597.1	GULP1	2	2	2.00	1	0|3|0	0.09	0.09	0.09	0.09	0.09	-2.36	1.33	0.09
ORF6-A549-Nt	NP_055949.2	MPRIP	2	2	2.00	1	36|33|0	0.00	0.00	0.00	0.00	0.00	-143.85	0.06	0.54
ORF6-A549-Nt	NP_079222.1	PSME3IP1	2	2	2.00	1	19|19|0	0.00	0.00	0.00	0.00	0.00	-75.58	0.11	0.54
ORF6-A549-Nt	NP_001181883.1	MATR3	2	2	2.00	1	15|11|0	0.00	0.00	0.00	0.00	0.00	-49.49	0.15	0.54
ORF6-A549-Nt	NP_003917.1	MBD3	2	2	2.00	1	0|4|0	0.02	0.02	0.02	0.02	0.02	-4.05	1.00	0.14
ORF6-A549-Nt	NP_001175.2	ATR	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_005693.1	ERAL1	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF6-A549-Nt	NP_005905.2	MCM4	3	3	3.00	1	2|5|0	0.00	0.00	0.00	0.00	0.00	-8.47	0.86	0.24
ORF6-A549-Nt	NP_001018047.1	VPS13A	5	5	5.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	8.86	50.00	0.00
ORF6-A549-Nt	NP_001092260.1	MID1IP1	2	2	2.00	1	2|4|0	0.00	0.00	0.00	0.00	0.00	-8.16	0.67	0.54
ORF6-A549-Nt	NP_055398.1	LMCD1	4	4	4.00	1	12|11|0	0.00	0.00	0.00	0.00	0.00	-37.87	0.35	0.54
ORF6-A549-Nt	NP_009117.2	CEP250	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF6-A549-Nt	NP_114403.1	MRPS24	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF6-A549-Nt	NP_620305.1	SON	2	2	2.00	1	39|32|0	0.00	0.00	0.00	0.00	0.00	-148.26	0.06	0.54
ORF6-A549-Nt	NP_036367.2	SCAP	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.45	30.00	0.00
ORF6-A549-Nt	NP_054861.2	NUDT5	2	2	2.00	1	7|9|0	0.00	0.00	0.00	0.00	0.00	-28.22	0.25	0.54
ORF6-A549-Nt	NP_001020750.1	NDEL1	3	3	3.00	1	0|4|0	0.07	0.07	0.07	0.07	0.07	-2.55	1.50	0.11
ORF6-A549-Nt	NP_001003962.1	CAPNS1	2	2	2.00	1	0|3|0	0.09	0.09	0.09	0.09	0.09	-2.35	1.33	0.09
ORF6-A549-Nt	NP_006784.1	PRDX3	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.44	30.00	0.00
ORF6-A549-Nt	NP_079021.3	SHCBP1	2	2	2.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-11.94	0.50	0.54
ORF6-A549-Nt	NP_057575.2	MRPL37	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_004577.1	RPS6KA3	2	2	2.00	1	7|7|0	0.00	0.00	0.00	0.00	0.00	-24.06	0.29	0.54
ORF6-A549-Nt	NP_060220.3	RETSAT	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_001003398.1	BICD1	5	5	5.00	1	7|7|0	0.00	0.00	0.00	0.00	0.00	-18.04	0.71	0.38
ORF6-A549-Nt	NP_003060.2	SMARCA1	2	2	2.00	1	10|12|0	0.00	0.00	0.00	0.00	0.00	-40.94	0.18	0.54
ORF6-A549-Nt	NP_055501.2	KIAA0355	3	3	3.00	1	3|0|0	0.26	0.26	0.26	0.26	0.26	-1.06	2.00	0.06
ORF6-A549-Nt	NP_056025.2	MTCL1	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_005975.1	SLC25A1	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_001186226.1	UIMC1	4	4	4.00	1	7|4|0	0.00	0.00	0.00	0.00	0.00	-14.16	0.73	0.34
ORF6-A549-Nt	NP_002220.1	JUNB	3	3	3.00	1	21|16|0	0.00	0.00	0.00	0.00	0.00	-70.18	0.16	0.54
ORF6-A549-Nt	NP_001407.1	EIF4A1	2	2	2.00	1	4|3|0	0.00	0.00	0.00	0.00	0.00	-10.04	0.57	0.54
ORF6-A549-Nt	NP_001004.2	RPS9	2	2	2.00	1	0|0|0	0.97	0.97	0.98	0.98	0.98	3.68	20.00	0.00
ORF6-A549-Nt	NP_001243779.1	TTN	6	6	6.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	10.50	60.00	0.00
ORF6-A549-Nt	NP_001784.2	CDH3	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_001123230.1	DPEP3	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
ORF6-A549-Nt	NP_004482.4	ARHGAP35	3	3	3.00	1	37|38|0	0.00	0.00	0.00	0.00	0.00	-153.20	0.08	0.54
ORF6-A549-Nt	NP_001171546.1	ASNS	2	2	2.00	1	5|11|0	0.00	0.00	0.00	0.00	0.00	-27.91	0.25	0.54
ORF6-A549-Nt	NP_057308.1	SNX9	2	2	2.00	1	5|5|0	0.00	0.00	0.00	0.00	0.00	-15.89	0.40	0.54
ORF6-A549-Nt	NP_001116142.1	PHKA1	2	2	2.00	1	10|8|0	0.00	0.00	0.00	0.00	0.00	-32.43	0.22	0.54
ORF6-A549-Nt	NP_001389.2	ECH1	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.59	20.00	0.00
