Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
ORF3B-A549-Nt	O95671	ASMTL	2|0	2	1.00	2	0|0|0|2	0.15	0.30	0.14	0.28	0.15	-3.84	1.00	0.20
ORF3B-A549-Nt	Q9Y6Q9	NCOA3	2|5	7	3.50	2	0|0|5|6	0.00	0.00	0.00	0.00	0.00	-18.05	0.64	0.36
ORF3B-A549-Nt	P45880	VDAC2	5|3	8	4.00	2	6|0|0|0	0.02	0.04	0.04	0.07	0.04	-5.28	1.33	0.23
ORF3B-A549-Nt	Q9BSJ8	ESYT1	11|13	24	12.00	2	0|0|15|13	0.00	0.00	0.00	0.00	0.00	-34.20	0.86	0.45
ORF3B-A549-Nt	Q9HCM4	EPB41L5	4|0	4	2.00	2	0|0|3|3	0.00	0.01	0.00	0.00	0.00	-12.59	0.67	0.27
ORF3B-A549-Nt	Q9H4A3	WNK1	4|3	7	3.50	2	0|0|28|29	0.00	0.00	0.00	0.00	0.00	-113.77	0.12	0.55
ORF3B-A549-Nt	Q9Y4F3	MARF1	77|78	155	77.50	2	0|0|10|6	1.00	1.00	1.00	1.00	1.00	64.63	9.69	0.00
ORF3B-A549-Nt	P35612	ADD2	4|4	8	4.00	2	0|0|12|10	0.00	0.00	0.00	0.00	0.00	-35.91	0.36	0.55
ORF3B-A549-Nt	Q99460	PSMD1	11|12	23	11.50	2	0|0|8|8	0.00	0.00	0.00	0.00	0.00	-12.45	1.44	0.35
ORF3B-A549-Nt	P21291	CSRP1	5|4	9	4.50	2	0|0|8|10	0.00	0.00	0.00	0.00	0.00	-27.72	0.50	0.43
ORF3B-A549-Nt	Q9H9E3	COG4	11|7	18	9.00	2	0|0|6|3	0.14	0.28	0.13	0.27	0.14	-6.32	2.00	0.21
ORF3B-A549-Nt	Q96JP5	ZFP91	4|3	7	3.50	2	0|0|15|16	0.00	0.00	0.00	0.00	0.00	-57.40	0.23	0.55
ORF3B-A549-Nt	Q16555	DPYSL2	7|7	14	7.00	2	0|0|44|36	0.00	0.00	0.00	0.00	0.00	-150.54	0.17	0.55
ORF3B-A549-Nt	Q99829	CPNE1	6|6	12	6.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.45	60.00	0.00
ORF3B-A549-Nt	Q92844	TANK	3|6	9	4.50	2	0|0|20|16	0.00	0.00	0.00	0.00	0.00	-67.96	0.25	0.55
ORF3B-A549-Nt	Q92538	GBF1	58|49	107	53.50	2	0|0|5|4	1.00	1.00	1.00	1.00	1.00	43.76	11.89	0.00
ORF3B-A549-Nt	P04920	SLC4A2	4|8	12	6.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	60.00	0.00
ORF3B-A549-Nt	P57737	CORO7	6|5	11	5.50	2	0|0|0|35	0.00	0.00	0.00	0.00	0.00	-58.67	0.31	0.55
ORF3B-A549-Nt	Q3B7T1	EDRF1	2|4	6	3.00	2	0|0|4|4	0.00	0.00	0.00	0.00	0.00	-12.05	0.75	0.32
ORF3B-A549-Nt	Q16625	OCLN	6|5	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.75	55.00	0.00
ORF3B-A549-Nt	P62491	RAB11A	4|7	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.21	55.00	0.00
ORF3B-A549-Nt	O43493	TGOLN2	3|5	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.36	40.00	0.00
ORF3B-A549-Nt	Q13873	BMPR2	4|0	4	2.00	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.05	20.00	0.05
ORF3B-A549-Nt	O43570	CA12	5|4	9	4.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.10	45.00	0.00
ORF3B-A549-Nt	Q01813	PFKP	11|8	19	9.50	2	0|0|8|8	0.00	0.00	0.00	0.00	0.00	-17.12	1.19	0.36
ORF3B-A549-Nt	Q8N6H7	ARFGAP2	25|26	51	25.50	2	0|0|5|5	1.00	1.00	1.00	1.00	1.00	13.47	5.10	0.00
ORF3B-A549-Nt	Q92667	AKAP1	2|5	7	3.50	2	0|0|4|3	0.00	0.00	0.00	0.00	0.00	-10.19	1.00	0.27
ORF3B-A549-Nt	O60563	CCNT1	5|6	11	5.50	2	0|0|11|10	0.00	0.00	0.00	0.00	0.00	-31.67	0.52	0.45
ORF3B-A549-Nt	Q9UQN3	CHMP2B	2|2	4	2.00	2	0|0|4|5	0.00	0.00	0.00	0.00	0.00	-14.03	0.44	0.55
ORF3B-A549-Nt	P98082	DAB2	8|7	15	7.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.00	75.00	0.00
ORF3B-A549-Nt	P10599	TXN	13|17	30	15.00	2	2|3|136|48	0.00	0.00	0.00	0.00	0.00	-354.85	0.16	0.55
ORF3B-A549-Nt	Q13470	TNK1	2|2	4	2.00	2	0|0|9|6	0.00	0.00	0.00	0.00	0.00	-26.27	0.27	0.55
ORF3B-A549-Nt	Q63HN8	RNF213	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.05	15.00	0.07
ORF3B-A549-Nt	Q13045	FLII	8|11	19	9.50	2	0|0|4|10	0.00	0.00	0.00	0.00	0.00	-13.19	1.36	0.32
ORF3B-A549-Nt	O94925	GLS	8|7	15	7.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.00	75.00	0.00
ORF3B-A549-Nt	Q8N3R9	MPP5	2|4	6	3.00	2	0|0|8|4	0.00	0.00	0.00	0.00	0.00	-20.01	0.50	0.38
ORF3B-A549-Nt	P28340	POLD1	4|7	11	5.50	2	0|0|5|7	0.00	0.00	0.00	0.00	0.00	-16.11	0.92	0.35
ORF3B-A549-Nt	Q8WVM8	SCFD1	12|15	27	13.50	2	0|0|3|4	0.98	1.00	0.98	1.00	0.98	3.50	3.86	0.00
ORF3B-A549-Nt	Q9UNQ0	ABCG2	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.00	15.00	0.07
ORF3B-A549-Nt	P26639	TARS1	3|0	3	1.50	2	0|0|4|4	0.00	0.00	0.00	0.00	0.00	-16.82	0.38	0.33
ORF3B-A549-Nt	P10620	MGST1	5|4	9	4.50	2	0|0|3|0	0.59	0.68	0.57	0.67	0.59	-0.09	3.00	0.02
ORF3B-A549-Nt	O14617	AP3D1	21|14	35	17.50	2	0|0|16|12	0.00	0.00	0.00	0.00	0.00	-29.43	1.25	0.41
ORF3B-A549-Nt	Q15036	SNX17	7|7	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.10	70.00	0.00
ORF3B-A549-Nt	Q86W74	ANKRD46	4|3	7	3.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.39	35.00	0.00
ORF3B-A549-Nt	P40429	RPL13A	5|5	10	5.00	2	3|0|3|0	0.02	0.02	0.02	0.02	0.02	-3.71	1.67	0.24
ORF3B-A549-Nt	Q9ULK4	MED23	8|12	20	10.00	2	0|0|31|26	0.00	0.00	0.00	0.00	0.00	-98.69	0.35	0.55
ORF3B-A549-Nt	Q8IWW6	ARHGAP12	4|4	8	4.00	2	0|0|11|16	0.00	0.00	0.00	0.00	0.00	-46.26	0.30	0.55
ORF3B-A549-Nt	Q7Z4H7	HAUS6	43|49	92	46.00	2	0|0|67|65	0.00	0.00	0.00	0.00	0.00	-174.83	0.70	0.53
ORF3B-A549-Nt	Q9Y314	NOSIP	4|4	8	4.00	2	0|0|16|15	0.00	0.00	0.00	0.00	0.00	-54.61	0.26	0.55
ORF3B-A549-Nt	Q13409	DYNC1I2	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.00	10.00	0.11
ORF3B-A549-Nt	Q6PJP8	DCLRE1A	14|15	29	14.50	2	0|0|17|18	0.00	0.00	0.00	0.00	0.00	-42.23	0.83	0.47
ORF3B-A549-Nt	Q12931	TRAP1	19|17	36	18.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	27.33	180.00	0.00
ORF3B-A549-Nt	P47897	QARS1	3|6	9	4.50	2	0|0|2|2	0.36	0.68	0.35	0.67	0.36	-3.25	2.25	0.18
ORF3B-A549-Nt	Q99426	TBCB	3|3	6	3.00	2	0|0|6|6	0.00	0.00	0.00	0.00	0.00	-17.89	0.50	0.55
ORF3B-A549-Nt	Q92572	AP3S1	5|5	10	5.00	2	0|0|6|3	0.00	0.00	0.00	0.00	0.00	-9.21	1.11	0.31
ORF3B-A549-Nt	P50238	CRIP1	3|0	3	1.50	2	0|0|6|9	0.00	0.00	0.00	0.00	0.00	-32.26	0.20	0.55
ORF3B-A549-Nt	P14868	DARS1	6|7	13	6.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.72	65.00	0.00
ORF3B-A549-Nt	Q08211	DHX9	29|24	53	26.50	2	0|0|20|21	0.00	0.00	0.00	0.00	0.00	-37.57	1.29	0.45
ORF3B-A549-Nt	P41091	EIF2S3	5|6	11	5.50	2	0|0|6|2	0.00	0.00	0.00	0.00	0.00	-7.04	1.38	0.27
ORF3B-A549-Nt	P23588	EIF4B	25|24	49	24.50	2	0|0|89|97	0.00	0.00	0.00	0.00	0.00	-327.86	0.26	0.55
ORF3B-A549-Nt	P12956	XRCC6	4|3	7	3.50	2	0|0|10|13	0.00	0.00	0.00	0.00	0.00	-40.31	0.30	0.55
ORF3B-A549-Nt	Q12789	GTF3C1	21|18	39	19.50	2	0|0|20|18	0.00	0.00	0.00	0.00	0.00	-41.35	1.03	0.46
ORF3B-A549-Nt	P04792	HSPB1	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-0.92	10.00	0.11
ORF3B-A549-Nt	P78318	IGBP1	14|17	31	15.50	2	0|0|36|40	0.00	0.00	0.00	0.00	0.00	-123.13	0.41	0.55
ORF3B-A549-Nt	P49588	AARS1	3|0	3	1.50	2	0|0|8|7	0.00	0.00	0.00	0.00	0.00	-32.34	0.20	0.55
ORF3B-A549-Nt	P36404	ARL2	2|3	5	2.50	2	0|0|4|4	0.00	0.00	0.00	0.00	0.00	-12.05	0.62	0.33
ORF3B-A549-Nt	P06576	ATP5F1B	6|8	14	7.00	2	0|0|7|5	0.00	0.00	0.00	0.00	0.00	-12.94	1.17	0.33
ORF3B-A549-Nt	P10606	COX5B	3|5	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	40.00	0.00
ORF3B-A549-Nt	P17812	CTPS1	4|5	9	4.50	2	0|0|12|9	0.00	0.00	0.00	0.00	0.00	-33.69	0.43	0.55
ORF3B-A549-Nt	P11182	DBT	3|3	6	3.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	30.00	0.00
ORF3B-A549-Nt	Q16531	DDB1	4|4	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.37	40.00	0.00
ORF3B-A549-Nt	Q02413	DSG1	10|0	10	5.00	2	7|3|0|0	0.01	0.02	0.01	0.02	0.01	-21.19	1.00	0.25
ORF3B-A549-Nt	Q14126	DSG2	56|51	107	53.50	2	0|0|17|17	1.00	1.00	1.00	1.00	1.00	9.11	3.15	0.00
ORF3B-A549-Nt	P13639	EEF2	37|34	71	35.50	2	0|0|51|44	0.00	0.00	0.00	0.00	0.00	-120.00	0.75	0.52
ORF3B-A549-Nt	P22626	HNRNPA2B1	11|12	23	11.50	2	0|0|19|21	0.00	0.00	0.00	0.00	0.00	-57.04	0.57	0.49
ORF3B-A549-Nt	P61978	HNRNPK	21|20	41	20.50	2	0|0|35|38	0.00	0.00	0.00	0.00	0.00	-104.09	0.56	0.52
ORF3B-A549-Nt	P10809	HSPD1	43|40	83	41.50	2	0|0|6|3	1.00	1.00	1.00	1.00	1.00	32.82	9.22	0.00
ORF3B-A549-Nt	P18084	ITGB5	28|28	56	28.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	43.45	280.00	0.00
ORF3B-A549-Nt	P23458	JAK1	4|7	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.29	55.00	0.00
ORF3B-A549-Nt	Q14739	LBR	14|15	29	14.50	2	0|0|18|15	0.00	0.00	0.00	0.00	0.00	-38.54	0.88	0.46
ORF3B-A549-Nt	Q07954	LRP1	11|8	19	9.50	2	0|0|0|13	0.00	0.00	0.00	0.00	0.00	-10.62	1.46	0.29
ORF3B-A549-Nt	O75197	LRP5	4|5	9	4.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	45.00	0.00
ORF3B-A549-Nt	O75581	LRP6	10|13	23	11.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	17.07	115.00	0.00
ORF3B-A549-Nt	Q99567	NUP88	3|6	9	4.50	2	0|0|8|7	0.00	0.00	0.00	0.00	0.00	-23.89	0.60	0.40
ORF3B-A549-Nt	P09958	FURIN	13|10	23	11.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	16.79	115.00	0.00
ORF3B-A549-Nt	Q92968	PEX13	5|3	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	40.00	0.00
ORF3B-A549-Nt	P52209	PGD	14|13	27	13.50	2	0|0|18|17	0.00	0.00	0.00	0.00	0.00	-43.81	0.77	0.47
ORF3B-A549-Nt	Q00325	SLC25A3	19|16	35	17.50	2	3|2|7|8	0.20	0.38	0.28	0.54	0.28	-3.70	2.33	0.19
ORF3B-A549-Nt	Q16512	PKN1	19|20	39	19.50	2	0|0|38|35	0.00	0.00	0.00	0.00	0.00	-106.23	0.53	0.52
ORF3B-A549-Nt	P17980	PSMC3	20|20	40	20.00	2	0|0|11|14	0.00	0.00	0.00	0.00	0.00	-15.51	1.60	0.38
ORF3B-A549-Nt	Q13200	PSMD2	7|7	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.48	70.00	0.00
ORF3B-A549-Nt	P46063	RECQL	4|5	9	4.50	2	0|0|7|4	0.00	0.00	0.00	0.00	0.00	-14.28	0.82	0.36
ORF3B-A549-Nt	Q92900	UPF1	33|32	65	32.50	2	0|0|55|54	0.00	0.00	0.00	0.00	0.00	-151.04	0.60	0.53
ORF3B-A549-Nt	P27694	RPA1	2|0	2	1.00	2	0|0|9|5	0.00	0.00	0.00	0.00	0.00	-29.24	0.14	0.55
ORF3B-A549-Nt	P04843	RPN1	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.99	1.00	0.99	4.33	25.00	0.00
ORF3B-A549-Nt	P15880	RPS2	4|3	7	3.50	2	2|0|10|10	0.00	0.00	0.00	0.00	0.00	-33.89	0.35	0.55
ORF3B-A549-Nt	Q99700	ATXN2	4|0	4	2.00	2	0|0|11|7	0.00	0.00	0.00	0.00	0.00	-39.06	0.22	0.55
ORF3B-A549-Nt	Q16658	FSCN1	8|10	18	9.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.63	90.00	0.00
ORF3B-A549-Nt	P14678	SNRPB	5|7	12	6.00	2	0|0|9|9	0.00	0.00	0.00	0.00	0.00	-25.68	0.67	0.42
ORF3B-A549-Nt	O60749	SNX2	18|17	35	17.50	2	0|0|6|5	0.98	0.99	0.98	0.99	0.98	3.26	3.18	0.00
ORF3B-A549-Nt	Q01082	SPTBN1	3|5	8	4.00	2	0|0|22|14	0.00	0.00	0.00	0.00	0.00	-67.85	0.22	0.55
ORF3B-A549-Nt	Q08945	SSRP1	5|6	11	5.50	2	0|0|16|15	0.00	0.00	0.00	0.00	0.00	-51.82	0.35	0.55
ORF3B-A549-Nt	P40763	STAT3	34|34	68	34.00	2	0|0|94|78	0.00	0.00	0.00	0.00	0.00	-273.02	0.40	0.55
ORF3B-A549-Nt	Q08188	TGM3	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
ORF3B-A549-Nt	Q15654	TRIP6	3|3	6	3.00	2	0|0|3|5	0.00	0.00	0.00	0.00	0.00	-10.02	0.75	0.33
ORF3B-A549-Nt	P22314	UBA1	5|2	7	3.50	2	0|0|0|0	0.99	1.00	0.99	1.00	0.99	3.62	35.00	0.00
ORF3B-A549-Nt	Q93009	USP7	20|21	41	20.50	2	0|0|47|55	0.00	0.00	0.00	0.00	0.00	-162.06	0.40	0.55
ORF3B-A549-Nt	Q92783	STAM	19|14	33	16.50	2	0|0|8|9	0.01	0.02	0.01	0.02	0.01	-10.34	1.94	0.24
ORF3B-A549-Nt	P48552	NRIP1	4|6	10	5.00	2	0|0|8|8	0.00	0.00	0.00	0.00	0.00	-23.77	0.62	0.41
ORF3B-A549-Nt	Q9UNY4	TTF2	3|3	6	3.00	2	0|0|15|13	0.00	0.00	0.00	0.00	0.00	-50.86	0.21	0.55
ORF3B-A549-Nt	O75665	OFD1	2|3	5	2.50	2	0|0|4|0	0.04	0.07	0.05	0.09	0.05	-3.84	1.25	0.22
ORF3B-A549-Nt	O75363	BCAS1	14|9	23	11.50	2	0|0|4|3	0.72	1.00	0.70	1.00	0.72	-0.37	3.29	0.01
ORF3B-A549-Nt	Q9H2G9	BLZF1	4|6	10	5.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	50.00	0.00
ORF3B-A549-Nt	Q9Y265	RUVBL1	4|5	9	4.50	2	0|0|12|11	0.00	0.00	0.00	0.00	0.00	-37.79	0.39	0.55
ORF3B-A549-Nt	O00303	EIF3F	10|8	18	9.00	2	0|0|7|5	0.00	0.00	0.00	0.00	0.00	-10.12	1.50	0.29
ORF3B-A549-Nt	O15372	EIF3H	9|8	17	8.50	2	0|0|14|15	0.00	0.00	0.00	0.00	0.00	-41.48	0.59	0.47
ORF3B-A549-Nt	Q14703	MBTPS1	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
ORF3B-A549-Nt	Q13443	ADAM9	6|8	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.39	70.00	0.00
ORF3B-A549-Nt	O00161	SNAP23	4|3	7	3.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.52	35.00	0.00
ORF3B-A549-Nt	Q9P2R7	SUCLA2	5|8	13	6.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.75	65.00	0.00
ORF3B-A549-Nt	P46940	IQGAP1	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.98	0.49	-0.37	10.00	0.11
ORF3B-A549-Nt	O00401	WASL	4|0	4	2.00	2	0|0|18|22	0.00	0.00	0.00	0.00	0.00	-88.17	0.10	0.55
ORF3B-A549-Nt	Q8NFJ5	GPRC5A	10|11	21	10.50	2	0|0|3|0	0.96	0.97	0.96	0.97	0.96	3.09	7.00	0.00
ORF3B-A549-Nt	P05198	EIF2S1	4|3	7	3.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.58	35.00	0.00
ORF3B-A549-Nt	P49327	FASN	110|94	204	102.00	2	0|0|134|124	0.00	0.00	0.00	0.00	0.00	-323.67	0.79	0.54
ORF3B-A549-Nt	P38646	HSPA9	5|7	12	6.00	2	0|0|2|0	0.91	0.96	0.91	0.96	0.91	1.80	6.00	0.00
ORF3B-A549-Nt	P48200	IREB2	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.49	20.00	0.00
ORF3B-A549-Nt	P31040	SDHA	6|5	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	9.05	55.00	0.00
ORF3B-A549-Nt	Q14669	TRIP12	16|16	32	16.00	2	0|0|41|38	0.00	0.00	0.00	0.00	0.00	-124.78	0.41	0.55
ORF3B-A549-Nt	Q15643	TRIP11	84|78	162	81.00	2	0|0|2|3	1.00	1.00	1.00	1.00	1.00	93.56	32.40	0.00
ORF3B-A549-Nt	Q15652	JMJD1C	14|9	23	11.50	2	0|0|8|9	0.00	0.00	0.00	0.00	0.00	-17.51	1.35	0.34
ORF3B-A549-Nt	O95864	FADS2	5|3	8	4.00	2	0|0|3|2	0.06	0.10	0.05	0.10	0.06	-5.01	1.60	0.22
ORF3B-A549-Nt	Q07960	ARHGAP1	11|11	22	11.00	2	0|0|7|5	0.00	0.00	0.00	0.00	0.00	-5.83	1.83	0.27
ORF3B-A549-Nt	O43683	BUB1	6|3	9	4.50	2	0|0|18|21	0.00	0.00	0.00	0.00	0.00	-74.57	0.23	0.55
ORF3B-A549-Nt	P27708	CAD	12|7	19	9.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.29	95.00	0.00
ORF3B-A549-Nt	P07814	EPRS1	7|3	10	5.00	2	0|0|28|21	0.00	0.00	0.00	0.00	0.00	-95.92	0.20	0.55
ORF3B-A549-Nt	Q14254	FLOT2	23|26	49	24.50	2	0|0|0|2	1.00	1.00	1.00	1.00	1.00	12.97	24.50	0.00
ORF3B-A549-Nt	Q08379	GOLGA2	20|19	39	19.50	2	0|0|10|11	0.00	0.00	0.00	0.00	0.00	-10.01	1.86	0.32
ORF3B-A549-Nt	Q9NRY4	ARHGAP35	4|9	13	6.50	2	0|0|55|49	0.00	0.00	0.00	0.00	0.00	-213.41	0.12	0.55
ORF3B-A549-Nt	Q00839	HNRNPU	16|9	25	12.50	2	11|0|21|25	0.00	0.00	0.00	0.00	0.00	-72.60	0.54	0.49
ORF3B-A549-Nt	P52732	KIF11	5|6	11	5.50	2	0|0|21|16	0.00	0.00	0.00	0.00	0.00	-64.48	0.30	0.55
ORF3B-A549-Nt	O95299	NDUFA10	9|11	20	10.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	15.33	100.00	0.00
ORF3B-A549-Nt	Q9Y217	MTMR6	8|7	15	7.50	2	0|0|0|2	0.97	0.98	0.96	0.98	0.97	3.03	7.50	0.00
ORF3B-A549-Nt	O43395	PRPF3	27|25	52	26.00	2	0|0|67|68	0.00	0.00	0.00	0.00	0.00	-218.66	0.39	0.55
ORF3B-A549-Nt	Q8TDM6	DLG5	10|10	20	10.00	2	0|0|10|0	0.02	0.02	0.02	0.02	0.02	-3.88	2.00	0.23
ORF3B-A549-Nt	Q9Y6R0	NUMBL	10|14	24	12.00	2	0|0|10|8	0.00	0.00	0.00	0.00	0.00	-17.83	1.33	0.35
ORF3B-A549-Nt	P35606	COPB2	4|4	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.13	40.00	0.00
ORF3B-A549-Nt	O95721	SNAP29	8|9	17	8.50	2	0|0|9|9	0.00	0.00	0.00	0.00	0.00	-20.53	0.94	0.40
ORF3B-A549-Nt	O43396	TXNL1	14|16	30	15.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	22.87	150.00	0.00
ORF3B-A549-Nt	Q52LW3	ARHGAP29	4|3	7	3.50	2	0|0|8|9	0.00	0.00	0.00	0.00	0.00	-28.00	0.41	0.55
ORF3B-A549-Nt	Q92797	SYMPK	28|29	57	28.50	2	0|0|118|108	0.00	0.00	0.00	0.00	0.00	-401.86	0.25	0.55
ORF3B-A549-Nt	Q02241	KIF23	4|7	11	5.50	2	0|0|31|24	0.00	0.00	0.00	0.00	0.00	-106.06	0.20	0.55
ORF3B-A549-Nt	O75396	SEC22B	10|9	19	9.50	2	0|0|5|5	0.01	0.02	0.01	0.02	0.01	-5.08	1.90	0.24
ORF3B-A549-Nt	P53355	DAPK1	10|12	22	11.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	16.69	110.00	0.00
ORF3B-A549-Nt	P33527	ABCC1	4|4	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.35	40.00	0.00
ORF3B-A549-Nt	Q9UM54	MYO6	106|100	206	103.00	2	0|0|61|64	0.00	0.00	0.00	0.00	0.00	-77.14	1.65	0.50
ORF3B-A549-Nt	P53350	PLK1	4|0	4	2.00	2	0|0|2|0	0.38	0.76	0.40	0.80	0.40	-3.49	2.00	0.18
ORF3B-A549-Nt	P23246	SFPQ	4|0	4	2.00	2	0|0|14|14	0.00	0.00	0.00	0.00	0.00	-61.34	0.14	0.55
ORF3B-A549-Nt	Q14258	TRIM25	6|9	15	7.50	2	0|0|28|33	0.00	0.00	0.00	0.00	0.00	-112.68	0.25	0.55
ORF3B-A549-Nt	P35658	NUP214	33|36	69	34.50	2	0|0|68|75	0.00	0.00	0.00	0.00	0.00	-216.72	0.48	0.54
ORF3B-A549-Nt	Q02952	AKAP12	21|16	37	18.50	2	0|0|26|21	0.00	0.00	0.00	0.00	0.00	-61.20	0.79	0.49
ORF3B-A549-Nt	Q8TBA6	GOLGA5	62|63	125	62.50	2	0|0|8|7	1.00	1.00	1.00	1.00	1.00	48.26	8.33	0.00
ORF3B-A549-Nt	Q14764	MVP	8|9	17	8.50	2	0|0|49|42	0.00	0.00	0.00	0.00	0.00	-171.21	0.19	0.55
ORF3B-A549-Nt	P49790	NUP153	21|22	43	21.50	2	0|0|84|84	0.00	0.00	0.00	0.00	0.00	-297.92	0.26	0.55
ORF3B-A549-Nt	O43290	SART1	12|10	22	11.00	2	0|0|55|55	0.00	0.00	0.00	0.00	0.00	-206.12	0.20	0.55
ORF3B-A549-Nt	Q99500	S1PR3	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.05	15.00	0.07
ORF3B-A549-Nt	O14976	GAK	4|4	8	4.00	2	0|0|3|2	0.03	0.03	0.04	0.04	0.04	-3.26	1.60	0.23
ORF3B-A549-Nt	P00367	GLUD1	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
ORF3B-A549-Nt	P51610	HCFC1	13|14	27	13.50	2	0|0|32|27	0.00	0.00	0.00	0.00	0.00	-90.78	0.46	0.55
ORF3B-A549-Nt	P19338	NCL	8|3	11	5.50	2	0|0|31|32	0.00	0.00	0.00	0.00	0.00	-126.79	0.17	0.55
ORF3B-A549-Nt	Q9Y485	DMXL1	19|21	40	20.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	30.21	200.00	0.00
ORF3B-A549-Nt	Q9UIQ6	LNPEP	20|19	39	19.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	30.26	195.00	0.00
ORF3B-A549-Nt	P49959	MRE11	8|8	16	8.00	2	0|0|26|27	0.00	0.00	0.00	0.00	0.00	-90.09	0.30	0.55
ORF3B-A549-Nt	Q15382	RHEB	3|7	10	5.00	2	0|0|12|11	0.00	0.00	0.00	0.00	0.00	-40.45	0.43	0.45
ORF3B-A549-Nt	O75808	CAPN15	13|12	25	12.50	2	0|0|10|8	0.00	0.00	0.00	0.00	0.00	-14.98	1.39	0.36
ORF3B-A549-Nt	Q15545	TAF7	6|4	10	5.00	2	0|0|20|17	0.00	0.00	0.00	0.00	0.00	-67.34	0.27	0.55
ORF3B-A549-Nt	O00429	DNM1L	26|20	46	23.00	2	0|0|42|48	0.00	0.00	0.00	0.00	0.00	-138.14	0.51	0.53
ORF3B-A549-Nt	Q9UG63	ABCF2	9|4	13	6.50	2	0|0|27|21	0.00	0.00	0.00	0.00	0.00	-90.67	0.27	0.55
ORF3B-A549-Nt	O15143	ARPC1B	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.49	25.00	0.00
ORF3B-A549-Nt	O14595	CTDSP2	2|4	6	3.00	2	0|0|0|0	0.99	1.00	0.98	1.00	0.99	3.49	30.00	0.00
ORF3B-A549-Nt	Q13263	TRIM28	6|9	15	7.50	2	0|0|27|27	0.00	0.00	0.00	0.00	0.00	-97.84	0.28	0.55
