Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
ORF8-A549-Nt	P12931	SRC	6|6	12	6.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.39	60.00	0.00
ORF8-A549-Nt	Q14004	CDK13	3|2	5	2.50	2	0|0|14|12	0.00	0.00	0.00	0.00	0.00	-49.63	0.19	0.55
ORF8-A549-Nt	Q8WTV0	SCARB1	11|10	21	10.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	16.69	105.00	0.00
ORF8-A549-Nt	P23528	CFL1	3|3	6	3.00	2	0|0|4|3	0.00	0.00	0.00	0.00	0.00	-8.36	0.86	0.30
ORF8-A549-Nt	Q16666	IFI16	69|65	134	67.00	2	0|0|51|51	0.00	0.00	0.00	0.00	0.00	-86.18	1.31	0.51
ORF8-A549-Nt	Q15758	SLC1A5	4|3	7	3.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	35.00	0.00
ORF8-A549-Nt	Q08378	GOLGA3	26|32	58	29.00	2	0|0|55|56	0.00	0.00	0.00	0.00	0.00	-167.48	0.52	0.53
ORF8-A549-Nt	P46821	MAP1B	222|211	433	216.50	2	0|0|417|397	0.00	0.00	0.00	0.00	0.00	-inf	0.53	0.55
ORF8-A549-Nt	P33993	MCM7	4|5	9	4.50	2	0|0|6|4	0.00	0.00	0.00	0.00	0.00	-12.42	0.90	0.34
ORF8-A549-Nt	P04264	KRT1	137|178	315	157.50	2	156|103|73|113	0.00	0.00	0.00	0.00	0.00	-275.08	1.17	0.54
ORF8-A549-Nt	P35908	KRT2	78|47	125	62.50	2	77|78|61|30	0.00	0.00	0.00	0.00	0.00	-211.98	0.81	0.53
ORF8-A549-Nt	P05787	KRT8	81|74	155	77.50	2	45|13|130|134	0.00	0.00	0.00	0.00	0.00	-372.67	0.59	0.55
ORF8-A549-Nt	P08670	VIM	74|81	155	77.50	2	14|0|170|160	0.00	0.00	0.00	0.00	0.00	-504.67	0.47	0.55
ORF8-A549-Nt	P08729	KRT7	59|59	118	59.00	2	0|0|68|74	0.00	0.00	0.00	0.00	0.00	-166.17	0.83	0.53
ORF8-A549-Nt	P13647	KRT5	47|37	84	42.00	2	61|45|15|21	0.00	0.00	0.00	0.00	0.00	-135.77	0.79	0.53
ORF8-A549-Nt	H-INV:HIT000292931	H-INV:HIT000292931	41|0	41	20.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.05	205.00	0.03
ORF8-A549-Nt	Q14533	KRT81	38|36	74	37.00	2	0|0|58|59	0.00	0.00	0.00	0.00	0.00	-159.10	0.63	0.53
ORF8-A549-Nt	Q8N1N4	KRT78	7|8	15	7.50	2	5|4|0|0	0.00	0.01	0.00	0.01	0.00	-6.38	1.67	0.26
ORF8-A549-Nt	Q14847	LASP1	15|16	31	15.50	2	0|0|31|28	0.00	0.00	0.00	0.00	0.00	-86.59	0.53	0.51
ORF8-A549-Nt	Q15365	PCBP1	19|21	40	20.00	2	0|0|35|32	0.00	0.00	0.00	0.00	0.00	-94.36	0.60	0.52
ORF8-A549-Nt	Q15366	PCBP2	11|17	28	14.00	2	0|0|21|17	0.00	0.00	0.00	0.00	0.00	-53.20	0.74	0.47
ORF8-A549-Nt	P49792	RANBP2	84|67	151	75.50	2	0|0|126|137	0.00	0.00	0.00	0.00	0.00	-385.01	0.57	0.54
ORF8-A549-Nt	Q99666	RGPD5	21|0	21	10.50	2	0|0|35|0	0.00	0.00	0.00	0.00	0.00	-75.35	0.60	0.45
ORF8-A549-Nt	O75410	TACC1	39|32	71	35.50	2	0|0|27|28	0.00	0.00	0.00	0.00	0.00	-51.11	1.29	0.47
ORF8-A549-Nt	Q9Y490	TLN1	69|52	121	60.50	2	0|0|139|126	0.00	0.00	0.00	0.00	0.00	-422.22	0.46	0.55
ORF8-A549-Nt	O75376	NCOR1	39|28	67	33.50	2	0|0|41|41	0.00	0.00	0.00	0.00	0.00	-106.44	0.82	0.51
ORF8-A549-Nt	Q9Y618	NCOR2	42|42	84	42.00	2	0|0|94|98	0.00	0.00	0.00	0.00	0.00	-296.09	0.44	0.55
ORF8-A549-Nt	Q96PK6	RBM14	9|11	20	10.00	2	0|0|16|18	0.00	0.00	0.00	0.00	0.00	-49.32	0.59	0.48
ORF8-A549-Nt	O15269	SPTLC1	4|6	10	5.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.13	50.00	0.00
ORF8-A549-Nt	P78371	CCT2	12|12	24	12.00	2	0|0|12|14	0.00	0.00	0.00	0.00	0.00	-28.88	0.92	0.44
ORF8-A549-Nt	Q96HC4	PDLIM5	11|8	19	9.50	2	0|0|19|17	0.00	0.00	0.00	0.00	0.00	-55.40	0.53	0.48
ORF8-A549-Nt	P11142	HSPA8	53|46	99	49.50	2	5|0|37|33	0.00	0.00	0.00	0.00	0.00	-57.36	1.41	0.48
ORF8-A549-Nt	P0DMV8	HSPA1A	23|21	44	22.00	2	0|0|18|17	0.00	0.00	0.00	0.00	0.00	-31.82	1.26	0.44
ORF8-A549-Nt	Q92598	HSPH1	44|41	85	42.50	2	0|0|52|49	0.00	0.00	0.00	0.00	0.00	-119.77	0.84	0.52
ORF8-A549-Nt	P34932	HSPA4	18|15	33	16.50	2	0|0|14|15	0.00	0.00	0.00	0.00	0.00	-29.47	1.14	0.43
ORF8-A549-Nt	Q12802	AKAP13	54|49	103	51.50	2	0|0|89|90	0.00	0.00	0.00	0.00	0.00	-255.14	0.58	0.54
ORF8-A549-Nt	Q9H4M9	EHD1	5|4	9	4.50	2	0|0|13|10	0.00	0.00	0.00	0.00	0.00	-37.76	0.39	0.55
ORF8-A549-Nt	Q8N3C0	ASCC3	79|73	152	76.00	2	0|0|188|167	0.00	0.00	0.00	0.00	0.00	-557.88	0.43	0.55
ORF8-A549-Nt	Q9UMZ2	SYNRG	94|91	185	92.50	2	0|0|170|147	0.00	0.00	0.00	0.00	0.00	-443.00	0.58	0.55
ORF8-A549-Nt	Q6IBS0	TWF2	5|3	8	4.00	2	0|0|15|16	0.00	0.00	0.00	0.00	0.00	-57.40	0.26	0.55
ORF8-A549-Nt	P38398	BRCA1	42|36	78	39.00	2	0|0|53|52	0.00	0.00	0.00	0.00	0.00	-135.91	0.74	0.53
ORF8-A549-Nt	Q9UHD1	CHORDC1	7|8	15	7.50	2	0|0|8|10	0.00	0.00	0.00	0.00	0.00	-22.27	0.83	0.41
ORF8-A549-Nt	Q9UPX8	SHANK2	23|11	34	17.00	2	0|0|54|46	0.00	0.00	0.00	0.00	0.00	-181.69	0.34	0.55
ORF8-A549-Nt	Q9H2M9	RAB3GAP2	31|32	63	31.50	2	0|0|41|43	0.00	0.00	0.00	0.00	0.00	-104.95	0.75	0.52
ORF8-A549-Nt	O75533	SF3B1	62|51	113	56.50	2	0|0|140|127	0.00	0.00	0.00	0.00	0.00	-428.75	0.42	0.55
ORF8-A549-Nt	Q9NZM1	MYOF	125|109	234	117.00	2	0|0|48|30	0.07	0.13	0.06	0.12	0.07	-11.40	3.00	0.22
ORF8-A549-Nt	Q9UHB9	SRP68	27|27	54	27.00	2	0|0|25|30	0.00	0.00	0.00	0.00	0.00	-58.37	0.98	0.49
ORF8-A549-Nt	Q9Y2U8	LEMD3	32|28	60	30.00	2	0|0|7|13	0.74	0.97	0.74	0.97	0.74	-0.00	3.00	0.01
ORF8-A549-Nt	Q9ULV4	CORO1C	23|20	43	21.50	2	0|0|31|32	0.00	0.00	0.00	0.00	0.00	-84.66	0.68	0.51
ORF8-A549-Nt	Q9Y283	INVS	12|12	24	12.00	2	0|0|25|11	0.00	0.00	0.00	0.00	0.00	-46.77	0.67	0.48
ORF8-A549-Nt	O75575	CRCP	10|7	17	8.50	2	0|0|12|13	0.00	0.00	0.00	0.00	0.00	-35.52	0.68	0.45
ORF8-A549-Nt	Q8NDV7	TNRC6A	17|19	36	18.00	2	0|0|31|38	0.00	0.00	0.00	0.00	0.00	-102.42	0.52	0.52
ORF8-A549-Nt	Q9NYL9	TMOD3	27|23	50	25.00	2	0|0|43|48	0.00	0.00	0.00	0.00	0.00	-133.77	0.55	0.53
ORF8-A549-Nt	Q9UNF1	MAGED2	5|4	9	4.50	2	0|0|11|9	0.00	0.00	0.00	0.00	0.00	-31.72	0.45	0.55
ORF8-A549-Nt	Q9H2G2	SLK	23|14	37	18.50	2	0|0|35|46	0.00	0.00	0.00	0.00	0.00	-133.56	0.46	0.52
ORF8-A549-Nt	Q5SW79	CEP170	32|28	60	30.00	2	0|0|74|66	0.00	0.00	0.00	0.00	0.00	-221.92	0.43	0.55
ORF8-A549-Nt	Q2M2I8	AAK1	7|9	16	8.00	2	0|0|24|25	0.00	0.00	0.00	0.00	0.00	-84.59	0.33	0.55
ORF8-A549-Nt	Q6P996	PDXDC1	2|5	7	3.50	2	0|0|9|8	0.00	0.00	0.00	0.00	0.00	-30.41	0.41	0.43
ORF8-A549-Nt	A0JNW5	UHRF1BP1L	19|14	33	16.50	2	0|0|62|45	0.00	0.00	0.00	0.00	0.00	-187.78	0.31	0.55
ORF8-A549-Nt	O60292	SIPA1L3	39|34	73	36.50	2	0|0|76|68	0.00	0.00	0.00	0.00	0.00	-216.62	0.51	0.54
ORF8-A549-Nt	Q7RTP6	MICAL3	5|0	5	2.50	2	0|0|3|3	0.01	0.02	0.01	0.02	0.01	-12.59	0.83	0.25
ORF8-A549-Nt	Q9BSJ8	ESYT1	43|39	82	41.00	2	0|0|15|13	0.99	1.00	0.99	1.00	0.99	3.71	2.93	0.00
ORF8-A549-Nt	Q14160	SCRIB	22|21	43	21.50	2	0|0|52|54	0.00	0.00	0.00	0.00	0.00	-168.47	0.41	0.55
ORF8-A549-Nt	Q9H8Y8	GORASP2	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.54	25.00	0.00
ORF8-A549-Nt	Q9UNH6	SNX7	2|0	2	1.00	2	0|0|6|7	0.00	0.00	0.00	0.00	0.00	-28.00	0.15	0.55
ORF8-A549-Nt	Q8WVM8	SCFD1	4|6	10	5.00	2	0|0|3|4	0.01	0.01	0.01	0.01	0.01	-7.14	1.43	0.25
ORF8-A549-Nt	P61026	RAB10	13|12	25	12.50	2	3|0|9|10	0.00	0.00	0.00	0.00	0.00	-16.69	1.32	0.38
ORF8-A549-Nt	P62820	RAB1A	9|8	17	8.50	2	0|0|5|5	0.00	0.01	0.00	0.01	0.00	-6.50	1.70	0.26
ORF8-A549-Nt	P61106	RAB14	5|2	7	3.50	2	0|0|0|0	0.99	1.00	0.99	1.00	0.99	3.51	35.00	0.00
ORF8-A549-Nt	P52948	NUP98	11|14	25	12.50	2	0|0|39|42	0.00	0.00	0.00	0.00	0.00	-141.35	0.31	0.55
ORF8-A549-Nt	Q7LBC6	KDM3B	13|9	22	11.00	2	0|0|58|59	0.00	0.00	0.00	0.00	0.00	-224.40	0.19	0.55
ORF8-A549-Nt	Q8NE01	CNNM3	8|7	15	7.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.00	75.00	0.00
ORF8-A549-Nt	Q8IWZ3	ANKHD1	26|16	42	21.00	2	0|0|30|22	0.00	0.00	0.00	0.00	0.00	-70.91	0.81	0.49
ORF8-A549-Nt	O75179	ANKRD17	22|10	32	16.00	2	0|0|29|23	0.00	0.00	0.00	0.00	0.00	-83.44	0.62	0.50
ORF8-A549-Nt	Q96SN8	CDK5RAP2	5|8	13	6.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.75	65.00	0.00
ORF8-A549-Nt	Q9NV66	TYW1	5|8	13	6.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.81	65.00	0.00
ORF8-A549-Nt	Q9H920	RNF121	7|7	14	7.00	2	0|0|4|6	0.00	0.00	0.00	0.00	0.00	-8.11	1.40	0.30
ORF8-A549-Nt	Q9UN75	PCDHA12	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.05	15.00	0.07
ORF8-A549-Nt	Q5T5P2	KIAA1217	5|0	5	2.50	2	0|0|9|9	0.00	0.00	0.00	0.00	0.00	-39.00	0.28	0.43
ORF8-A549-Nt	Q7Z2W4	ZC3HAV1	67|62	129	64.50	2	0|0|73|82	0.00	0.00	0.00	0.00	0.00	-185.26	0.83	0.54
ORF8-A549-Nt	O60218	AKR1B10	12|13	25	12.50	2	0|0|17|19	0.00	0.00	0.00	0.00	0.00	-47.51	0.69	0.48
ORF8-A549-Nt	Q9NQC3	RTN4	24|24	48	24.00	2	0|0|20|17	0.00	0.00	0.00	0.00	0.00	-31.05	1.30	0.45
ORF8-A549-Nt	Q7Z434	MAVS	18|18	36	18.00	2	0|0|21|16	0.00	0.00	0.00	0.00	0.00	-39.70	0.97	0.47
ORF8-A549-Nt	Q5T5U3	ARHGAP21	9|4	13	6.50	2	0|0|12|9	0.00	0.00	0.00	0.00	0.00	-33.88	0.62	0.43
ORF8-A549-Nt	P60660	MYL6	2|3	5	2.50	2	0|0|10|9	0.00	0.00	0.00	0.00	0.00	-34.68	0.26	0.55
ORF8-A549-Nt	O43291	SPINT2	12|11	23	11.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	18.22	115.00	0.00
ORF8-A549-Nt	Q96A65	EXOC4	11|12	23	11.50	2	0|0|44|42	0.00	0.00	0.00	0.00	0.00	-151.91	0.27	0.55
ORF8-A549-Nt	O95486	SEC24A	4|5	9	4.50	2	0|0|3|4	0.00	0.00	0.00	0.00	0.00	-7.14	1.29	0.27
ORF8-A549-Nt	Q9H1A4	ANAPC1	12|10	22	11.00	2	0|0|33|32	0.00	0.00	0.00	0.00	0.00	-110.37	0.34	0.55
ORF8-A549-Nt	Q68CZ2	TNS3	62|60	122	61.00	2	0|0|112|110	0.00	0.00	0.00	0.00	0.00	-317.92	0.55	0.54
ORF8-A549-Nt	Q96N66	MBOAT7	14|9	23	11.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	15.19	115.00	0.00
ORF8-A549-Nt	Q96C19	EFHD2	5|6	11	5.50	2	0|0|15|12	0.00	0.00	0.00	0.00	0.00	-43.85	0.41	0.55
ORF8-A549-Nt	Q9H6T3	RPAP3	23|24	47	23.50	2	0|0|55|53	0.00	0.00	0.00	0.00	0.00	-167.98	0.44	0.55
ORF8-A549-Nt	Q6PD74	AAGAB	2|0	2	1.00	2	0|0|4|3	0.00	0.00	0.00	0.00	0.00	-14.82	0.29	0.33
ORF8-A549-Nt	Q9GZU8	PSME3IP1	5|5	10	5.00	2	0|0|17|20	0.00	0.00	0.00	0.00	0.00	-64.62	0.27	0.55
ORF8-A549-Nt	Q8TCT9	HM13	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.05	15.00	0.07
ORF8-A549-Nt	Q9C0D5	TANC1	2|2	4	2.00	2	0|0|10|10	0.00	0.00	0.00	0.00	0.00	-36.78	0.20	0.55
ORF8-A549-Nt	Q8IVF2	AHNAK2	569|482	1051	525.50	2	0|0|680|677	0.00	0.00	0.00	0.00	0.00	-inf	0.77	0.55
ORF8-A549-Nt	P18583	SON	21|18	39	19.50	2	0|0|55|46	0.00	0.00	0.00	0.00	0.00	-165.35	0.39	0.55
ORF8-A549-Nt	Q7L592	NDUFAF7	23|23	46	23.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	36.09	230.00	0.00
ORF8-A549-Nt	O15061	SYNM	32|35	67	33.50	2	0|0|66|65	0.00	0.00	0.00	0.00	0.00	-194.79	0.51	0.54
ORF8-A549-Nt	Q7Z739	YTHDF3	2|3	5	2.50	2	0|0|5|5	0.00	0.00	0.00	0.00	0.00	-16.00	0.50	0.37
ORF8-A549-Nt	P07437	TUBB	15|8	23	11.50	2	4|0|18|18	0.00	0.00	0.00	0.00	0.00	-55.34	0.64	0.47
ORF8-A549-Nt	Q13085	ACACA	191|184	375	187.50	2	161|157|70|68	0.00	0.00	0.00	0.00	0.00	-294.44	1.18	0.54
ORF8-A549-Nt	O00763	ACACB	70|64	134	67.00	2	78|79|0|9	0.00	0.00	0.00	0.00	0.00	-185.67	0.85	0.54
ORF8-A549-Nt	XP_003960901.1	LOC101060798	13|12	25	12.50	2	0|0|18|17	0.00	0.00	0.00	0.00	0.00	-45.62	0.71	0.47
ORF8-A549-Nt	P42330	AKR1C3	13|15	28	14.00	2	3|0|19|21	0.00	0.00	0.00	0.00	0.00	-53.35	0.70	0.48
ORF8-A549-Nt	Q9Y4P8	WIPI2	2|0	2	1.00	2	0|0|6|4	0.00	0.00	0.00	0.00	0.00	-21.35	0.20	0.55
ORF8-A549-Nt	P55884	EIF3B	2|3	5	2.50	2	0|0|6|3	0.00	0.00	0.00	0.00	0.00	-14.00	0.56	0.35
ORF8-A549-Nt	Q99613	EIF3C	3|3	6	3.00	2	0|0|25|27	0.00	0.00	0.00	0.00	0.00	-102.83	0.12	0.55
ORF8-A549-Nt	O15042	U2SURP	5|4	9	4.50	2	0|0|23|19	0.00	0.00	0.00	0.00	0.00	-78.01	0.21	0.55
ORF8-A549-Nt	P46020	PHKA1	3|0	3	1.50	2	0|0|12|9	0.00	0.00	0.00	0.00	0.00	-45.75	0.14	0.55
ORF8-A549-Nt	Q15043	SLC39A14	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
ORF8-A549-Nt	Q53EP0	FNDC3B	6|5	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.81	55.00	0.00
ORF8-A549-Nt	Q9HC35	EML4	2|4	6	3.00	2	0|0|7|6	0.00	0.00	0.00	0.00	0.00	-22.13	0.46	0.40
ORF8-A549-Nt	Q13772	NCOA4	3|3	6	3.00	2	0|0|5|5	0.00	0.00	0.00	0.00	0.00	-14.07	0.60	0.36
ORF8-A549-Nt	P45880	VDAC2	3|3	6	3.00	2	6|0|0|0	0.00	0.00	0.00	0.00	0.00	-5.31	1.00	0.27
ORF8-A549-Nt	Q92844	TANK	3|4	7	3.50	2	0|0|20|16	0.00	0.00	0.00	0.00	0.00	-68.01	0.19	0.55
ORF8-A549-Nt	Q8N3R9	MPP5	2|0	2	1.00	2	0|0|8|4	0.00	0.00	0.00	0.00	0.00	-25.72	0.17	0.55
ORF8-A549-Nt	Q8N7H5	PAF1	2|3	5	2.50	2	0|0|15|13	0.00	0.00	0.00	0.00	0.00	-53.95	0.18	0.55
ORF8-A549-Nt	P12956	XRCC6	2|0	2	1.00	2	0|0|10|13	0.00	0.00	0.00	0.00	0.00	-50.15	0.09	0.55
ORF8-A549-Nt	O43765	SGTA	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.57	20.00	0.00
ORF8-A549-Nt	O00401	WASL	3|2	5	2.50	2	0|0|18|22	0.00	0.00	0.00	0.00	0.00	-80.06	0.12	0.55
ORF8-A549-Nt	P62495	ETF1	3|0	3	1.50	2	0|0|9|9	0.00	0.00	0.00	0.00	0.00	-39.06	0.17	0.55
ORF8-A549-Nt	P35606	COPB2	2|6	8	4.00	2	0|0|0|0	0.99	1.00	0.99	1.00	0.99	3.49	40.00	0.00
ORF8-A549-Nt	Q92616	GCN1	5|0	5	2.50	2	0|0|10|10	0.00	0.00	0.00	0.00	0.00	-43.45	0.25	0.55
ORF8-A549-Nt	O76021	RSL1D1	2|0	2	1.00	2	0|0|3|7	0.00	0.00	0.00	0.00	0.00	-21.22	0.20	0.55
ORF8-A549-Nt	A2RRP1	NBAS	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.05	15.00	0.07
ORF8-A549-Nt	Q8IY81	FTSJ3	3|3	6	3.00	2	0|0|10|5	0.00	0.00	0.00	0.00	0.00	-23.80	0.40	0.55
ORF8-A549-Nt	Q6FI81	CIAPIN1	2|0	2	1.00	2	0|0|12|8	0.00	0.00	0.00	0.00	0.00	-43.51	0.10	0.55
ORF8-A549-Nt	P06744	GPI	3|0	3	1.50	2	0|0|4|5	0.00	0.00	0.00	0.00	0.00	-19.08	0.33	0.35
ORF8-A549-Nt	P20020	ATP2B1	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-0.94	10.00	0.11
ORF8-A549-Nt	P46937	YAP1	2|3	5	2.50	2	0|0|22|20	0.00	0.00	0.00	0.00	0.00	-84.43	0.12	0.55
ORF8-A549-Nt	O60506	SYNCRIP	2|0	2	1.00	2	0|0|6|9	0.00	0.00	0.00	0.00	0.00	-32.42	0.13	0.55
ORF8-A549-Nt	Q93052	LPP	5|2	7	3.50	2	0|0|20|26	0.00	0.00	0.00	0.00	0.00	-93.21	0.15	0.55
ORF8-A549-Nt	P08243	ASNS	2|2	4	2.00	2	0|0|4|2	0.00	0.00	0.00	0.00	0.00	-8.21	0.67	0.30
ORF8-A549-Nt	Q96I24	FUBP3	2|0	2	1.00	2	0|0|10|10	0.00	0.00	0.00	0.00	0.00	-43.51	0.10	0.55
ORF8-A549-Nt	Q9BRD0	BUD13	4|5	9	4.50	2	0|0|14|13	0.00	0.00	0.00	0.00	0.00	-46.26	0.33	0.55
ORF8-A549-Nt	P32969	RPL9	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.98	0.98	0.98	4.06	20.00	0.00
ORF8-A549-Nt	Q13118	KLF10	4|0	4	2.00	2	0|0|17|19	0.00	0.00	0.00	0.00	0.00	-79.22	0.11	0.55
ORF8-A549-Nt	Q01518	CAP1	3|2	5	2.50	2	0|0|9|7	0.00	0.00	0.00	0.00	0.00	-28.26	0.31	0.55
ORF8-A549-Nt	Q8TDM6	DLG5	3|3	6	3.00	2	0|0|10|0	0.00	0.00	0.00	0.00	0.00	-13.02	0.60	0.36
ORF8-A549-Nt	Q9H2P0	ADNP	4|5	9	4.50	2	0|0|25|27	0.00	0.00	0.00	0.00	0.00	-99.55	0.17	0.55
ORF8-A549-Nt	Q8WYP5	AHCTF1	3|0	3	1.50	2	0|0|11|8	0.00	0.00	0.00	0.00	0.00	-41.17	0.16	0.55
ORF8-A549-Nt	Q8IV50	LYSMD2	2|0	2	1.00	2	0|0|5|4	0.00	0.00	0.00	0.00	0.00	-19.19	0.22	0.55
ORF8-A549-Nt	P25789	PSMA4	2|0	2	1.00	2	0|0|14|9	0.00	0.00	0.00	0.00	0.00	-50.18	0.09	0.55
ORF8-A549-Nt	Q96H55	MYO19	2|0	2	1.00	2	0|0|7|9	0.00	0.00	0.00	0.00	0.00	-34.56	0.12	0.55
ORF8-A549-Nt	P34897	SHMT2	2|3	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.54	25.00	0.00
ORF8-A549-Nt	Q15459	SF3A1	2|0	2	1.00	2	0|0|14|10	0.00	0.00	0.00	0.00	0.00	-52.42	0.08	0.55
ORF8-A549-Nt	P0CAP2	POLR2M	3|2	5	2.50	2	0|0|14|12	0.00	0.00	0.00	0.00	0.00	-49.63	0.19	0.55
ORF8-A549-Nt	Q5H9R7	PPP6R3	2|0	2	1.00	2	0|0|14|14	0.00	0.00	0.00	0.00	0.00	-61.29	0.07	0.55
ORF8-A549-Nt	Q99081	TCF12	2|4	6	3.00	2	0|0|22|25	0.00	0.00	0.00	0.00	0.00	-95.41	0.13	0.55
ORF8-A549-Nt	Q9UNY4	TTF2	2|2	4	2.00	2	0|0|15|13	0.00	0.00	0.00	0.00	0.00	-53.95	0.14	0.55
ORF8-A549-Nt	Q5JSZ5	PRRC2B	4|0	4	2.00	2	0|0|6|5	0.00	0.00	0.00	0.00	0.00	-23.59	0.36	0.37
ORF8-A549-Nt	Q9NYF8	BCLAF1	3|2	5	2.50	2	0|0|10|9	0.00	0.00	0.00	0.00	0.00	-34.68	0.26	0.55
ORF8-A549-Nt	Q86YL5	TDRP	4|2	6	3.00	2	0|0|9|8	0.00	0.00	0.00	0.00	0.00	-30.46	0.35	0.55
ORF8-A549-Nt	P50238	CRIP1	4|3	7	3.50	2	0|0|6|9	0.00	0.00	0.00	0.00	0.00	-23.86	0.47	0.42
ORF8-A549-Nt	P42224	STAT1	3|2	5	2.50	2	0|0|18|14	0.00	0.00	0.00	0.00	0.00	-62.42	0.16	0.55
ORF8-A549-Nt	P11441	UBL4A	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-0.97	10.00	0.11
ORF8-A549-Nt	Q70CQ2	USP34	3|0	3	1.50	2	0|0|3|0	0.13	0.26	0.12	0.24	0.13	-6.01	1.00	0.21
ORF8-A549-Nt	Q9NRY5	FAM114A2	2|3	5	2.50	2	0|0|18|15	0.00	0.00	0.00	0.00	0.00	-64.80	0.15	0.55
ORF8-A549-Nt	P46778	RPL21	3|4	7	3.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.68	35.00	0.00
ORF8-A549-Nt	Q9Y4W2	LAS1L	2|5	7	3.50	2	0|0|11|4	0.00	0.00	0.00	0.00	0.00	-25.82	0.47	0.41
ORF8-A549-Nt	P02666	CASB_BOVIN	4|0	4	2.00	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.05	20.00	0.05
ORF8-A549-Nt	P61513	RPL37A	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-0.92	10.00	0.11
ORF8-A549-Nt	Q71F56	MED13L	2|0	2	1.00	2	0|0|2|3	0.00	0.00	0.00	0.00	0.00	-10.51	0.40	0.28
ORF8-A549-Nt	Q99700	ATXN2	2|2	4	2.00	2	0|0|11|7	0.00	0.00	0.00	0.00	0.00	-32.54	0.22	0.55
ORF8-A549-Nt	Q96JH7	VCPIP1	2|0	2	1.00	2	0|0|18|8	0.00	0.00	0.00	0.00	0.00	-56.31	0.08	0.55
ORF8-A549-Nt	Q8WY36	BBX	2|2	4	2.00	2	0|0|21|15	0.00	0.00	0.00	0.00	0.00	-71.32	0.11	0.55
ORF8-A549-Nt	Q12772	SREBF2	5|7	12	6.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.81	60.00	0.00
ORF8-A549-Nt	B7ZAQ6	GPR89A	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.00	10.00	0.11
ORF8-A549-Nt	Q9UK61	TASOR	2|0	2	1.00	2	0|0|16|15	0.00	0.00	0.00	0.00	0.00	-68.05	0.06	0.55
ORF8-A549-Nt	O15014	ZNF609	2|3	5	2.50	2	0|0|20|18	0.00	0.00	0.00	0.00	0.00	-75.68	0.13	0.55
ORF8-A549-Nt	P24928	POLR2A	2|0	2	1.00	2	0|0|4|4	0.00	0.00	0.00	0.00	0.00	-16.95	0.25	0.55
ORF8-A549-Nt	Q6UW68	TMEM205	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
ORF8-A549-Nt	P26599	PTBP1	3|0	3	1.50	2	0|0|5|4	0.00	0.00	0.00	0.00	0.00	-19.03	0.33	0.35
ORF8-A549-Nt	P29317	EPHA2	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.54	25.00	0.00
ORF8-A549-Nt	P14866	HNRNPL	2|0	2	1.00	2	0|0|5|6	0.00	0.00	0.00	0.00	0.00	-23.45	0.18	0.55
ORF8-A549-Nt	P47914	RPL29	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.02	10.00	0.11
ORF8-A549-Nt	Q9P0T7	TMEM9	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
ORF8-A549-Nt	P56181	NDUFV3	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
